,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Season,Review Rating,Discount Applied,Previous Purchases,Payment Method,Frequency of Purchases,Frequency_of_Purchases
2116,67,1,10,3,23,2,2.9,0,50,3,Bi-Weekly,1
2117,27,1,5,1,28,2,3.8,0,11,3,Annually,0
2118,60,1,21,1,44,0,4.2,0,28,3,Quarterly,5
2119,58,1,12,0,57,1,3.5,0,36,5,Bi-Weekly,1
2120,53,1,15,0,98,0,3.1,0,38,4,Quarterly,5
2121,43,1,0,0,68,3,3.5,0,32,0,Monthly,4
2122,32,1,10,3,36,0,4.0,0,42,3,Weekly,6
2123,54,1,4,3,71,1,3.7,0,22,3,Bi-Weekly,1
2124,47,1,19,1,60,0,4.2,0,22,5,Quarterly,5
2125,57,1,4,3,87,0,4.8,0,31,4,Quarterly,5
2126,63,1,17,2,38,3,4.1,0,28,2,Monthly,4
2127,70,1,3,2,45,1,4.5,0,40,3,Weekly,6
2128,62,1,4,3,47,0,2.7,0,21,4,Weekly,6
2129,40,1,19,1,57,0,2.8,0,12,4,Every 3 Months,2
2130,25,1,0,0,68,2,3.7,0,33,2,Annually,0
2131,19,1,18,1,52,0,3.6,0,9,0,Fortnightly,3
2132,25,1,19,1,87,0,4.7,0,15,3,Weekly,6
2133,21,1,8,0,34,2,3.8,0,13,0,Annually,0
2134,55,1,14,2,41,3,2.9,0,35,2,Fortnightly,3
2135,34,1,22,0,94,3,4.6,0,1,3,Every 3 Months,2
2136,47,1,22,0,93,2,2.8,0,25,0,Fortnightly,3
2137,27,1,21,1,51,3,4.6,0,20,2,Every 3 Months,2
2138,67,1,23,1,42,0,2.8,0,36,5,Quarterly,5
2139,40,1,3,2,95,3,3.0,0,33,1,Weekly,6
2140,53,1,7,0,90,0,3.7,0,36,1,Fortnightly,3
2141,24,1,5,1,98,3,4.1,0,32,4,Annually,0
2142,47,1,8,0,39,3,4.3,0,21,5,Quarterly,5
2143,53,1,14,2,66,0,3.8,0,48,5,Bi-Weekly,1
2144,47,1,17,2,23,3,3.7,0,25,4,Quarterly,5
2145,38,1,19,1,73,3,4.8,0,32,4,Annually,0
2146,48,1,22,0,23,2,4.6,0,45,4,Every 3 Months,2
2147,47,1,19,1,43,0,4.8,0,4,1,Fortnightly,3
2148,19,1,24,1,45,3,4.6,0,19,4,Bi-Weekly,1
2149,38,1,14,2,21,3,4.0,0,1,0,Weekly,6
2150,57,1,16,1,40,1,2.6,0,12,1,Weekly,6
2151,70,1,11,1,58,0,2.6,0,18,5,Monthly,4
2152,38,1,18,1,48,2,4.5,0,43,0,Bi-Weekly,1
2153,35,1,16,1,94,0,4.2,0,31,4,Annually,0
2154,46,1,15,0,74,1,3.4,0,33,1,Every 3 Months,2
2155,32,1,7,0,51,0,3.7,0,46,4,Monthly,4
2156,38,1,19,1,83,3,3.6,0,41,3,Bi-Weekly,1
2157,41,1,7,0,68,3,4.0,0,41,5,Fortnightly,3
2158,19,1,6,0,84,1,4.6,0,9,0,Fortnightly,3
2159,18,1,16,1,58,0,3.0,0,34,1,Annually,0
2160,45,1,2,1,92,3,3.3,0,21,4,Annually,0
2161,23,1,5,1,69,2,3.8,0,5,3,Fortnightly,3
2162,60,1,18,1,48,2,2.7,0,32,4,Weekly,6
2163,52,1,17,2,60,1,4.5,0,44,0,Monthly,4
2164,42,1,14,2,20,3,4.8,0,46,4,Bi-Weekly,1
2165,29,1,13,1,55,2,4.2,0,42,2,Every 3 Months,2
2166,31,1,10,3,88,1,3.5,0,50,2,Bi-Weekly,1
2167,30,1,19,1,48,3,4.9,0,33,5,Fortnightly,3
2168,23,1,7,0,74,1,4.1,0,32,1,Quarterly,5
2169,31,1,4,3,42,0,2.9,0,32,0,Bi-Weekly,1
2170,40,1,23,1,32,0,4.0,0,37,5,Every 3 Months,2
2171,39,1,18,1,98,2,4.6,0,9,1,Fortnightly,3
2172,28,1,19,1,89,0,2.8,0,6,4,Fortnightly,3
2173,23,1,6,0,97,2,5.0,0,36,5,Quarterly,5
2174,42,1,0,0,49,1,2.9,0,1,1,Annually,0
2175,68,1,5,1,50,1,3.3,0,48,2,Fortnightly,3
2176,24,1,1,0,91,3,3.4,0,44,3,Quarterly,5
2177,24,1,6,0,93,3,3.0,0,9,4,Bi-Weekly,1
2178,21,1,12,0,98,2,4.7,0,32,5,Annually,0
2179,49,1,21,1,82,0,2.9,0,14,4,Monthly,4
2180,41,1,4,3,37,2,4.1,0,43,1,Quarterly,5
2181,22,1,7,0,63,0,3.2,0,32,0,Bi-Weekly,1
2182,42,1,2,1,99,3,2.7,0,26,5,Bi-Weekly,1
2183,30,1,18,1,37,1,4.7,0,2,1,Monthly,4
2184,38,1,17,2,34,1,3.2,0,16,4,Every 3 Months,2
2185,40,1,18,1,32,3,2.5,0,50,3,Every 3 Months,2
2186,55,1,14,2,23,3,4.3,0,6,4,Every 3 Months,2
2187,37,1,2,1,78,1,4.4,0,20,4,Annually,0
2188,41,1,4,3,54,3,4.7,0,9,2,Weekly,6
2189,38,1,2,1,94,0,4.0,0,47,2,Bi-Weekly,1
2190,42,1,1,0,75,1,4.6,0,33,2,Annually,0
2191,26,1,2,1,69,2,3.8,0,46,1,Bi-Weekly,1
2192,41,1,15,0,35,3,3.2,0,9,2,Monthly,4
2193,27,1,16,1,78,1,5.0,0,8,4,Monthly,4
2194,61,1,21,1,29,2,3.5,0,48,0,Quarterly,5
2195,58,1,11,1,62,0,3.7,0,2,1,Monthly,4
2196,25,1,5,1,58,1,4.8,0,31,4,Weekly,6
2197,33,1,3,2,88,2,3.7,0,40,5,Monthly,4
2198,57,1,15,0,80,2,3.5,0,35,5,Monthly,4
2199,39,1,15,0,47,2,4.9,0,40,3,Monthly,4
2200,60,1,6,0,51,2,4.7,0,27,3,Every 3 Months,2
2201,39,1,13,1,25,1,4.9,0,10,5,Annually,0
2202,42,1,5,1,36,2,4.3,0,23,2,Weekly,6
2203,53,1,5,1,79,3,3.1,0,32,1,Quarterly,5
2204,20,1,11,1,41,3,3.4,0,6,3,Monthly,4
2205,46,1,23,1,68,0,2.7,0,27,4,Weekly,6
2206,46,1,14,2,51,1,2.6,0,25,0,Fortnightly,3
2207,69,1,7,0,38,0,2.9,0,11,2,Annually,0
2208,28,1,15,0,46,2,2.7,0,23,4,Monthly,4
2209,42,1,14,2,20,2,4.5,0,44,0,Quarterly,5
2210,30,1,22,0,25,2,3.1,0,35,4,Fortnightly,3
2211,50,1,23,1,89,3,3.2,0,45,3,Every 3 Months,2
2212,59,1,13,1,77,3,3.3,0,22,0,Quarterly,5
2213,54,1,8,0,94,0,2.9,0,18,3,Quarterly,5
2214,50,1,1,0,100,0,4.1,0,20,3,Weekly,6
2215,25,1,14,2,96,3,2.7,0,28,2,Fortnightly,3
2216,41,1,13,1,36,3,4.0,0,15,5,Bi-Weekly,1
2217,35,1,12,0,27,0,2.6,0,42,0,Fortnightly,3
2218,67,1,22,0,67,3,3.5,0,20,3,Quarterly,5
2219,33,1,2,1,91,0,2.8,0,16,0,Fortnightly,3
2220,19,1,1,0,62,0,4.5,0,47,1,Annually,0
2221,25,1,18,1,88,0,3.0,0,34,2,Annually,0
2222,32,1,13,1,66,2,4.4,0,30,2,Weekly,6
2223,30,1,14,2,65,0,4.7,0,5,4,Quarterly,5
2224,18,1,6,0,25,3,4.3,0,38,1,Quarterly,5
2225,38,1,1,0,64,1,4.8,0,18,2,Annually,0
2226,22,1,16,1,72,1,4.8,0,28,1,Annually,0
2227,40,1,15,0,74,2,4.4,0,42,2,Fortnightly,3
2228,54,1,6,0,50,0,3.7,0,5,2,Weekly,6
2229,70,1,13,1,97,0,3.9,0,50,5,Monthly,4
2230,52,1,20,2,36,1,3.8,0,33,5,Fortnightly,3
2231,34,1,10,3,49,0,4.1,0,1,2,Weekly,6
2232,65,1,17,2,64,1,4.0,0,14,1,Fortnightly,3
2233,38,1,2,1,31,2,4.5,0,48,2,Monthly,4
2234,35,1,3,2,66,3,4.0,0,26,1,Weekly,6
2235,40,1,21,1,82,1,4.5,0,44,2,Annually,0
2236,23,1,24,1,88,3,2.7,0,18,3,Fortnightly,3
2237,45,1,14,2,34,2,3.8,0,31,5,Every 3 Months,2
2238,40,1,20,2,84,3,3.8,0,18,3,Weekly,6
2239,42,1,12,0,96,2,3.8,0,41,2,Every 3 Months,2
2240,57,1,14,2,71,3,4.3,0,18,3,Every 3 Months,2
2241,18,1,10,3,77,2,3.5,0,3,0,Bi-Weekly,1
2242,18,1,19,1,66,1,3.8,0,5,2,Bi-Weekly,1
2243,56,1,16,1,21,3,3.7,0,13,3,Annually,0
2244,35,1,18,1,37,2,4.8,0,22,4,Annually,0
2245,49,1,21,1,90,0,4.9,0,45,4,Fortnightly,3
2246,49,1,10,3,96,0,4.3,0,39,4,Every 3 Months,2
2247,34,1,12,0,37,2,4.4,0,18,5,Annually,0
2248,63,1,24,1,66,3,3.4,0,19,4,Fortnightly,3
2249,42,1,6,0,45,1,4.3,0,29,3,Weekly,6
2250,41,1,17,2,89,2,4.6,0,19,2,Weekly,6
2251,26,1,17,2,94,0,3.8,0,22,3,Monthly,4
2252,48,1,17,2,96,2,3.9,0,21,0,Annually,0
2253,62,1,9,1,31,1,2.6,0,22,4,Monthly,4
2254,24,1,1,0,79,3,4.2,0,44,4,Every 3 Months,2
2255,48,1,4,3,39,1,4.6,0,42,0,Quarterly,5
2256,31,1,2,1,22,0,5.0,0,33,2,Quarterly,5
2257,41,1,19,1,32,0,4.2,0,6,0,Annually,0
2258,24,1,24,1,71,3,4.3,0,44,2,Every 3 Months,2
2259,60,1,11,1,96,1,3.3,0,24,1,Annually,0
2260,38,1,15,0,82,0,4.9,0,16,4,Quarterly,5
2261,58,1,0,0,76,1,4.4,0,12,0,Fortnightly,3
2262,53,1,0,0,22,3,3.1,0,50,4,Monthly,4
2263,44,1,15,0,40,3,3.5,0,42,1,Quarterly,5
2264,51,1,8,0,92,2,3.9,0,50,4,Monthly,4
2265,36,1,4,3,94,0,3.9,0,10,4,Quarterly,5
2266,20,1,5,1,44,0,4.3,0,32,3,Weekly,6
2267,32,1,6,0,49,1,3.8,0,37,5,Weekly,6
2268,66,1,23,1,26,1,2.7,0,15,0,Monthly,4
2269,49,1,19,1,38,0,4.4,0,27,2,Annually,0
2270,27,1,2,1,72,1,3.5,0,7,5,Weekly,6
2271,29,1,5,1,99,2,3.4,0,49,4,Quarterly,5
2272,29,1,10,3,38,1,4.0,0,44,4,Monthly,4
2273,55,1,4,3,96,3,4.8,0,13,4,Bi-Weekly,1
2274,57,1,5,1,27,1,4.5,0,38,4,Fortnightly,3
2275,29,1,18,1,24,3,4.4,0,10,3,Weekly,6
2276,31,1,11,1,82,2,4.1,0,25,3,Weekly,6
2277,25,1,8,0,56,2,4.6,0,18,2,Quarterly,5
2278,61,1,6,0,25,0,3.8,0,6,1,Every 3 Months,2
2279,53,1,20,2,67,1,2.9,0,35,0,Quarterly,5
2280,22,1,17,2,21,2,2.8,0,31,2,Fortnightly,3
2281,28,1,9,1,27,2,3.0,0,41,0,Annually,0
2282,18,1,20,2,97,0,4.2,0,8,2,Annually,0
2283,44,1,7,0,45,3,4.1,0,34,2,Fortnightly,3
2284,32,1,2,1,63,0,4.1,0,20,5,Annually,0
2285,34,1,1,0,100,2,4.6,0,38,4,Every 3 Months,2
2286,67,1,21,1,38,1,2.5,0,35,5,Quarterly,5
2287,66,1,2,1,45,2,3.0,0,6,3,Annually,0
2288,28,1,12,0,91,0,3.8,0,50,4,Weekly,6
2289,70,1,18,1,82,0,4.1,0,47,5,Weekly,6
2290,37,1,3,2,48,3,3.3,0,23,4,Quarterly,5
2291,28,1,4,3,30,1,5.0,0,13,2,Quarterly,5
2292,43,1,24,1,34,1,3.8,0,31,3,Monthly,4
2293,37,1,23,1,68,0,3.3,0,16,3,Every 3 Months,2
2294,54,1,22,0,95,3,5.0,0,40,3,Annually,0
2295,50,1,8,0,22,1,2.9,0,45,4,Quarterly,5
2296,46,1,6,0,88,0,2.5,0,50,5,Every 3 Months,2
2297,60,1,21,1,83,2,4.7,0,1,0,Quarterly,5
2298,40,1,7,0,87,1,2.9,0,10,1,Every 3 Months,2
2299,64,1,4,3,57,2,3.7,0,48,2,Every 3 Months,2
2300,18,1,4,3,88,2,4.4,0,38,2,Monthly,4
2301,37,1,13,1,20,3,2.9,0,21,3,Annually,0
2302,36,1,1,0,39,2,3.6,0,38,5,Monthly,4
2303,51,1,22,0,71,1,4.8,0,31,2,Fortnightly,3
2304,26,1,9,1,73,3,4.7,0,9,3,Fortnightly,3
2305,68,1,7,0,63,2,2.6,0,47,1,Weekly,6
2306,27,1,6,0,78,3,3.4,0,8,1,Bi-Weekly,1
2307,28,1,19,1,96,0,3.5,0,30,3,Annually,0
2308,49,1,22,0,81,3,3.4,0,22,0,Quarterly,5
2309,70,1,5,1,95,0,5.0,0,3,0,Quarterly,5
2310,30,1,6,0,68,1,4.6,0,15,4,Monthly,4
2311,27,1,20,2,28,1,4.8,0,10,0,Every 3 Months,2
2312,19,1,24,1,30,2,3.7,0,19,1,Every 3 Months,2
2313,64,1,5,1,31,2,4.7,0,36,0,Fortnightly,3
2314,42,1,7,0,95,3,4.4,0,12,0,Every 3 Months,2
2315,69,1,21,1,79,3,3.5,0,49,3,Quarterly,5
2316,28,1,20,2,39,3,3.8,0,7,3,Annually,0
2317,47,1,10,3,34,2,4.7,0,28,0,Monthly,4
2318,69,1,9,1,28,1,3.1,0,30,2,Annually,0
2319,56,1,14,2,38,3,5.0,0,29,4,Monthly,4
2320,28,1,17,2,55,1,3.7,0,9,3,Every 3 Months,2
2321,50,1,14,2,31,3,3.0,0,27,3,Fortnightly,3
2322,39,1,4,3,84,1,4.5,0,21,5,Fortnightly,3
2323,35,1,6,0,93,3,4.7,0,36,2,Monthly,4
2324,59,1,4,3,28,3,3.5,0,19,3,Annually,0
2325,44,1,3,2,55,2,4.4,0,47,1,Weekly,6
2326,66,1,19,1,63,3,2.6,0,38,0,Annually,0
2327,20,1,19,1,94,3,4.2,0,22,5,Bi-Weekly,1
2328,45,1,13,1,36,0,2.6,0,29,5,Bi-Weekly,1
2329,49,1,8,0,97,1,4.8,0,42,0,Annually,0
2330,60,1,0,0,63,2,2.9,0,47,4,Every 3 Months,2
2331,61,1,15,0,77,1,4.3,0,10,2,Bi-Weekly,1
2332,36,1,15,0,53,0,2.6,0,10,5,Monthly,4
2333,33,1,16,1,77,1,3.8,0,1,4,Every 3 Months,2
2334,49,1,3,2,79,2,4.2,0,7,2,Monthly,4
2335,31,1,4,3,37,2,3.9,0,10,5,Fortnightly,3
2336,19,1,1,0,94,3,3.1,0,11,2,Weekly,6
2337,39,1,3,2,76,0,3.6,0,5,1,Annually,0
2338,66,1,20,2,68,0,4.0,0,21,4,Quarterly,5
2339,25,1,16,1,65,1,3.4,0,24,0,Quarterly,5
2340,63,1,2,1,24,2,2.6,0,37,2,Fortnightly,3
2341,56,1,10,3,31,2,4.5,0,22,5,Every 3 Months,2
2342,20,1,19,1,89,0,4.9,0,16,3,Fortnightly,3
2343,58,1,21,1,49,2,4.4,0,44,4,Monthly,4
2344,34,1,14,2,92,0,3.5,0,14,5,Bi-Weekly,1
2345,28,1,24,1,32,3,3.3,0,23,0,Every 3 Months,2
2346,22,1,10,3,67,3,3.1,0,46,3,Fortnightly,3
2347,37,1,1,0,64,0,4.2,0,46,1,Every 3 Months,2
2348,54,1,17,2,84,1,4.9,0,16,4,Every 3 Months,2
2349,65,1,2,1,34,0,3.9,0,40,2,Every 3 Months,2
2350,57,1,17,2,26,3,4.2,0,21,1,Annually,0
2351,38,1,23,1,50,0,4.9,0,25,4,Bi-Weekly,1
2352,70,1,3,2,46,0,2.8,0,25,0,Quarterly,5
2353,56,1,7,0,71,0,4.1,0,25,3,Every 3 Months,2
2354,56,1,2,1,78,2,4.8,0,27,5,Monthly,4
2355,22,1,19,1,35,3,4.1,0,12,1,Monthly,4
2356,57,1,0,0,58,2,3.0,0,27,3,Quarterly,5
2357,53,1,16,1,67,0,4.2,0,40,2,Bi-Weekly,1
2358,53,1,23,1,93,1,3.8,0,38,2,Quarterly,5
2359,19,1,15,0,81,1,3.3,0,44,0,Every 3 Months,2
2360,49,1,7,0,80,0,4.7,0,27,5,Every 3 Months,2
2361,44,1,15,0,64,1,4.3,0,30,2,Every 3 Months,2
2362,27,1,11,1,41,0,2.7,0,24,2,Monthly,4
2363,60,1,21,1,79,3,4.2,0,38,1,Bi-Weekly,1
2364,62,1,22,0,60,3,4.2,0,4,4,Quarterly,5
2365,52,1,20,2,91,3,2.5,0,32,5,Monthly,4
2366,30,1,17,2,66,3,3.6,0,32,2,Fortnightly,3
2367,66,1,21,1,85,3,3.4,0,28,0,Bi-Weekly,1
2368,29,1,22,0,38,2,3.3,0,6,3,Every 3 Months,2
2369,24,1,23,1,23,3,4.6,0,24,4,Monthly,4
2370,51,1,17,2,71,1,3.9,0,38,5,Weekly,6
2371,67,1,21,1,25,3,3.7,0,28,3,Annually,0
2372,50,1,3,2,39,1,3.1,0,9,4,Fortnightly,3
2373,37,1,9,1,20,1,4.9,0,21,3,Every 3 Months,2
2374,69,1,6,0,73,3,4.7,0,31,3,Monthly,4
2375,60,1,0,0,63,0,2.9,0,18,2,Quarterly,5
2376,21,1,6,0,94,1,4.1,0,5,1,Weekly,6
2377,44,1,2,1,94,0,4.0,0,22,1,Annually,0
2378,26,1,15,0,71,2,2.7,0,37,4,Bi-Weekly,1
2379,40,1,8,0,77,1,4.0,0,22,3,Monthly,4
2380,41,1,15,0,66,0,2.5,0,36,4,Fortnightly,3
2381,62,1,14,2,23,2,4.5,0,23,4,Annually,0
2382,39,1,23,1,60,1,3.9,0,44,3,Weekly,6
2383,53,1,0,0,72,1,4.9,0,25,0,Annually,0
2384,24,1,2,1,35,3,3.3,0,40,4,Quarterly,5
2385,41,1,15,0,31,0,3.8,0,12,4,Weekly,6
2386,19,1,21,1,33,2,2.9,0,14,5,Monthly,4
2387,36,1,8,0,95,2,4.0,0,14,3,Monthly,4
2388,21,1,5,1,68,0,4.1,0,10,3,Annually,0
2389,25,1,4,3,87,1,3.1,0,17,0,Every 3 Months,2
2390,65,1,16,1,64,3,4.6,0,24,3,Fortnightly,3
2391,42,1,16,1,74,3,4.6,0,31,0,Quarterly,5
2392,40,1,11,1,62,1,2.6,0,36,1,Annually,0
2393,58,1,21,1,97,3,5.0,0,38,4,Every 3 Months,2
2394,40,1,14,2,47,0,2.9,0,23,3,Fortnightly,3
2395,62,1,2,1,83,3,3.5,0,47,4,Bi-Weekly,1
2396,38,1,16,1,82,1,3.7,0,20,5,Weekly,6
2397,37,1,22,0,26,0,2.9,0,41,5,Monthly,4
2398,65,1,10,3,81,3,4.3,0,44,0,Fortnightly,3
2399,55,1,5,1,44,1,3.2,0,31,1,Monthly,4
2400,43,1,22,0,88,3,4.2,0,11,2,Bi-Weekly,1
2401,43,1,3,2,76,3,4.2,0,25,4,Bi-Weekly,1
2402,45,1,15,0,89,3,3.8,0,31,1,Weekly,6
2403,64,1,18,1,22,0,4.4,0,40,3,Weekly,6
2404,28,1,18,1,33,3,3.1,0,23,2,Bi-Weekly,1
2405,69,1,11,1,97,0,5.0,0,5,3,Quarterly,5
2406,54,1,15,0,57,3,4.7,0,26,4,Weekly,6
2407,52,1,18,1,38,2,3.0,0,11,2,Bi-Weekly,1
2408,23,1,20,2,55,0,4.2,0,44,3,Every 3 Months,2
2409,26,1,12,0,37,1,3.0,0,47,1,Every 3 Months,2
2410,48,1,17,2,43,2,3.7,0,46,4,Monthly,4
2411,49,1,9,1,96,2,2.7,0,35,1,Every 3 Months,2
2412,53,1,10,3,51,3,4.3,0,8,0,Bi-Weekly,1
2413,69,1,18,1,95,0,2.7,0,30,0,Weekly,6
2414,26,1,21,1,26,2,3.7,0,14,2,Bi-Weekly,1
2415,21,1,4,3,34,0,4.3,0,30,0,Weekly,6
2416,59,1,14,2,83,2,4.0,0,26,2,Every 3 Months,2
2417,21,1,0,0,24,0,3.3,0,32,5,Fortnightly,3
2418,22,1,13,1,69,0,4.0,0,47,1,Every 3 Months,2
2419,26,1,23,1,40,0,2.7,0,11,2,Every 3 Months,2
2420,41,1,10,3,87,3,4.2,0,28,4,Annually,0
2421,37,1,20,2,46,1,4.6,0,2,3,Every 3 Months,2
2422,30,1,12,0,82,3,4.8,0,45,2,Weekly,6
2423,49,1,0,0,81,2,2.8,0,7,2,Every 3 Months,2
2424,49,1,12,0,57,3,4.5,0,28,0,Bi-Weekly,1
2425,58,1,17,2,49,2,3.0,0,34,0,Quarterly,5
2426,70,1,10,3,42,0,4.6,0,26,3,Every 3 Months,2
2427,27,1,10,3,26,1,3.3,0,45,1,Quarterly,5
2428,65,1,24,1,38,1,4.4,0,34,3,Annually,0
2429,57,1,20,2,57,2,4.4,0,47,2,Fortnightly,3
2430,20,1,10,3,100,2,4.3,0,42,1,Quarterly,5
2431,34,1,9,1,73,0,3.4,0,27,0,Every 3 Months,2
2432,59,1,10,3,66,3,2.8,0,43,5,Monthly,4
2433,54,1,24,1,73,1,3.4,0,16,1,Bi-Weekly,1
2434,36,1,6,0,45,1,5.0,0,40,2,Monthly,4
2435,21,1,20,2,27,0,4.5,0,29,1,Bi-Weekly,1
2436,52,1,24,1,24,0,2.7,0,38,2,Quarterly,5
2437,43,1,20,2,59,3,3.4,0,34,2,Weekly,6
2438,32,1,11,1,20,3,3.4,0,30,5,Weekly,6
2439,55,1,7,0,44,2,2.8,0,45,0,Annually,0
2440,31,1,21,1,90,1,4.7,0,47,0,Annually,0
2441,45,1,12,0,36,0,4.7,0,5,2,Monthly,4
2442,53,1,2,1,95,3,4.7,0,50,3,Bi-Weekly,1
2443,24,1,0,0,30,1,3.4,0,24,0,Bi-Weekly,1
2444,47,1,15,0,65,0,3.7,0,15,3,Bi-Weekly,1
2445,63,1,15,0,96,2,4.1,0,50,1,Weekly,6
2446,38,1,16,1,65,1,2.9,0,7,2,Monthly,4
2447,59,1,13,1,47,0,3.2,0,10,5,Fortnightly,3
2448,54,1,8,0,25,0,3.0,0,38,4,Bi-Weekly,1
2449,26,1,4,3,56,0,4.1,0,31,5,Fortnightly,3
2450,68,1,24,1,76,0,4.5,0,7,5,Quarterly,5
2451,41,1,21,1,60,0,3.4,0,27,5,Monthly,4
2452,68,1,16,1,67,3,4.1,0,45,0,Every 3 Months,2
2453,21,1,23,1,95,1,4.6,0,13,1,Annually,0
2454,32,1,6,0,72,3,4.6,0,33,5,Annually,0
2455,20,1,1,0,98,1,3.4,0,25,1,Every 3 Months,2
2456,59,1,11,1,83,3,3.3,0,5,4,Monthly,4
2457,53,1,7,0,37,0,3.6,0,23,1,Quarterly,5
2458,66,1,24,1,85,0,4.6,0,17,0,Weekly,6
2459,47,1,21,1,36,0,4.3,0,14,1,Weekly,6
2460,58,1,11,1,36,3,4.0,0,28,2,Annually,0
2461,28,1,15,0,86,2,4.8,0,19,2,Weekly,6
2462,68,1,13,1,99,1,4.3,0,31,0,Bi-Weekly,1
2463,60,1,2,1,21,2,3.3,0,25,1,Bi-Weekly,1
2464,47,1,10,3,84,3,2.8,0,4,1,Bi-Weekly,1
2465,18,1,14,2,63,1,4.4,0,20,0,Weekly,6
2466,32,1,18,1,84,2,3.7,0,37,1,Annually,0
2467,27,1,18,1,72,1,3.6,0,28,2,Annually,0
2468,65,1,19,1,21,3,3.7,0,6,5,Weekly,6
2469,68,1,14,2,92,0,5.0,0,27,4,Annually,0
2470,55,1,2,1,72,0,2.7,0,29,2,Fortnightly,3
2471,30,1,14,2,83,1,4.3,0,1,1,Annually,0
2472,24,1,16,1,73,2,4.1,0,31,2,Annually,0
2473,57,1,21,1,98,3,2.6,0,28,1,Quarterly,5
2474,23,1,24,1,76,0,3.2,0,19,0,Quarterly,5
2475,69,1,5,1,43,2,3.5,0,36,5,Monthly,4
2476,60,1,8,0,60,2,3.7,0,28,1,Monthly,4
2477,25,1,6,0,40,1,3.8,0,29,4,Weekly,6
2478,18,1,21,1,93,3,4.8,0,9,0,Every 3 Months,2
2479,37,1,5,1,98,0,4.2,0,26,2,Every 3 Months,2
2480,61,1,21,1,91,2,2.9,0,7,2,Fortnightly,3
2481,41,1,1,0,92,0,2.9,0,35,3,Weekly,6
2482,69,1,7,0,87,3,4.8,0,46,2,Every 3 Months,2
2483,32,1,19,1,96,0,2.9,0,8,3,Monthly,4
2484,60,1,9,1,97,2,4.8,0,50,1,Every 3 Months,2
2485,43,1,2,1,55,1,4.6,0,37,0,Annually,0
2486,61,1,11,1,58,1,4.4,0,6,2,Fortnightly,3
2487,57,1,3,2,21,1,3.0,0,16,4,Bi-Weekly,1
2488,56,1,7,0,82,2,4.4,0,30,4,Monthly,4
2489,66,1,4,3,34,3,3.9,0,50,5,Quarterly,5
2490,52,1,2,1,78,1,4.0,0,5,1,Every 3 Months,2
2491,63,1,7,0,47,1,2.5,0,15,0,Monthly,4
2492,50,1,22,0,96,2,4.1,0,34,0,Bi-Weekly,1
2493,21,1,21,1,23,0,4.8,0,6,5,Every 3 Months,2
2494,42,1,17,2,27,3,2.6,0,26,3,Annually,0
2495,40,1,0,0,37,1,3.1,0,34,2,Every 3 Months,2
2496,67,1,15,0,79,2,3.2,0,37,2,Weekly,6
2497,35,1,0,0,40,2,4.2,0,28,0,Annually,0
2498,18,1,4,3,39,0,2.6,0,38,1,Fortnightly,3
2499,52,1,9,1,73,2,3.1,0,2,1,Quarterly,5
2500,59,1,6,0,84,0,2.9,0,32,1,Bi-Weekly,1
2501,49,1,18,1,94,0,4.6,0,30,5,Bi-Weekly,1
2502,46,1,19,1,47,1,4.1,0,17,4,Every 3 Months,2
2503,69,1,3,2,77,2,2.5,0,5,3,Bi-Weekly,1
2504,56,1,18,1,94,3,4.0,0,31,1,Bi-Weekly,1
2505,27,1,7,0,75,2,3.5,0,43,4,Quarterly,5
2506,57,1,5,1,82,1,4.4,0,19,5,Annually,0
2507,58,1,17,2,36,0,2.9,0,32,2,Every 3 Months,2
2508,23,1,20,2,90,1,3.1,0,5,3,Bi-Weekly,1
2509,19,1,21,1,48,1,4.4,0,9,0,Quarterly,5
2510,40,1,10,3,42,3,4.4,0,48,2,Weekly,6
2511,54,1,0,0,33,2,2.7,0,1,4,Quarterly,5
2512,50,1,21,1,63,2,4.9,0,20,2,Monthly,4
2513,69,1,7,0,53,3,3.5,0,42,1,Annually,0
2514,42,1,8,0,37,1,4.8,0,45,4,Bi-Weekly,1
2515,37,1,2,1,92,2,4.2,0,41,1,Monthly,4
2516,46,1,18,1,73,1,4.6,0,36,3,Quarterly,5
2517,64,1,16,1,38,1,2.9,0,10,5,Annually,0
2518,20,1,3,2,51,0,4.0,0,31,5,Annually,0
2519,40,1,10,3,90,1,4.9,0,21,2,Quarterly,5
2520,64,1,10,3,56,2,3.1,0,16,1,Every 3 Months,2
2521,29,1,7,0,33,0,4.4,0,18,4,Every 3 Months,2
2522,20,1,1,0,53,3,2.5,0,20,3,Weekly,6
2523,43,1,7,0,24,1,3.4,0,21,0,Annually,0
2524,60,1,4,3,59,1,3.7,0,23,2,Quarterly,5
2525,39,1,23,1,72,3,4.2,0,20,4,Weekly,6
2526,47,1,18,1,28,1,3.4,0,30,4,Bi-Weekly,1
2527,19,1,13,1,36,0,3.6,0,33,0,Every 3 Months,2
2528,52,1,12,0,47,0,4.7,0,31,3,Monthly,4
2529,34,1,6,0,62,1,4.7,0,48,0,Monthly,4
2530,25,1,19,1,98,1,3.6,0,28,3,Weekly,6
2531,43,1,14,2,28,2,4.6,0,7,1,Every 3 Months,2
2532,55,1,21,1,86,2,2.6,0,4,3,Weekly,6
2533,66,1,12,0,46,2,3.1,0,49,1,Bi-Weekly,1
